path,k,#suppressed,avg class size,min class size,max class size,#eqs,total gen level,precision,granularity/loss,non-uniform entropy,squared error,discernibility,ambiguity,record-level squared error,gender gen level,age gen level,smoking_status gen level,ZIP gen level
../output/patients/arx_stats/Anonymized/2/1_5_1_4.csv,20.0,0.0,1329.15,521.0,2236.0,20.0,11.0,0.2573223489,0.4356395506,0.1917538672,0.9885449995,0.9416685094,0.9529896153,0.2243229414,1.0,5.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/1_0_2_4.csv,20.0,1908.0,35.5547550432,20.0,104.0,694.0,7.0,0.2784674416,0.5258662204,0.4116902872,0.9179583071,0.9268920642,0.9272291144,0.2427312463,1.0,0.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/1_4_2_4.csv,20.0,0.0,886.1,32.0,1813.0,30.0,11.0,0.1009874732,0.4510130923,0.2004695763,0.9885694674,0.9487214996,0.9583622354,0.2251028484,1.0,4.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/1_1_1_4.csv,20.0,165.0,86.6163934426,20.0,241.0,305.0,7.0,0.4549383064,0.7173622873,0.3744519937,0.982274138,0.9898748861,0.991460792,0.3987782506,1.0,1.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/1_4_2_3.csv,20.0,690.0,142.2692307692,28.0,398.0,182.0,10.0,0.1461065343,0.4651869472,0.3326152848,0.9745550435,0.9674574704,0.9690308679,0.2182426303,1.0,4.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/1_1_1_3.csv,20.0,20523.0,25.6779661017,20.0,52.0,236.0,6.0,0.1216614001,0.1753585897,0.1125696472,0.2278839914,0.2277427872,0.2278922348,0.0987587032,1.0,1.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/1_5_1_3.csv,20.0,139.0,144.5027322404,21.0,490.0,183.0,10.0,0.3058307941,0.4610706774,0.3314647245,0.9943990585,0.9872700825,0.9890497903,0.2248087222,1.0,5.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/1_0_2_3.csv,20.0,26540.0,21.5,20.0,23.0,2.0,6.0,0.0005661513,0.0009584242,0.0008349522,0.001112278,0.0016163218,0.0016172365,0.000332639,1.0,0.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/1_4_1_5.csv,20.0,0.0,4430.5,255.0,9564.0,6.0,11.0,0.2583098221,0.3480946551,0.0932554955,2.45219e-05,0.7227134612,0.8231000421,0.199110405,1.0,4.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_1_2_5.csv,20.0,0.0,1563.7058823529,525.0,2137.0,17.0,9.0,0.2,0.2858637704,0.1841656831,3.21754e-05,0.9374764997,0.9500000761,0.1259845374,1.0,1.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/1_0_1_5.csv,20.0,51.0,175.7086092715,20.0,706.0,151.0,7.0,0.4566029041,0.4634967358,0.3302654039,3.22127e-05,0.9903612459,0.9936229463,0.2359379746,1.0,0.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_5_2_2.csv,20.0,3674.0,44.831702544,20.0,233.0,511.0,10.0,0.1292687056,0.2587903442,0.3705300701,0.8628281204,0.8597137852,0.8600279998,0.1013245655,1.0,5.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/1_4_1_2.csv,20.0,18795.0,30.0694980695,20.0,79.0,259.0,8.0,0.1247216266,0.1938573172,0.1410131962,0.3063160049,0.292600638,0.2928312456,0.1097393162,1.0,4.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/1_1_2_2.csv,20.0,26427.0,22.2857142857,20.0,25.0,7.0,6.0,0.0020539443,0.0034376759,0.0029046006,0.0063683203,0.0058636816,0.0058674572,0.0013558879,1.0,1.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/0_1_2_5.csv,20.0,5.0,781.7058823529,206.0,1259.0,34.0,8.0,0.4499153594,0.4863784248,0.2288540485,3.21947e-05,0.9671806604,0.9831484567,0.3601424297,0.0,1.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_1_5.csv,20.0,5.0,2214.8333333333,52.0,5585.0,12.0,10.0,0.5082251815,0.5486064796,0.1379479649,2.45426e-05,0.8549409984,0.9408603578,0.4632475909,0.0,4.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/0_0_1_5.csv,20.0,154.0,89.8945578231,21.0,363.0,294.0,6.0,0.7036969116,0.6613940697,0.3739503015,3.20909e-05,0.9901142224,0.9927292673,0.5173172342,0.0,0.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_2_5.csv,20.0,5.0,13289.0,10928.0,15650.0,2.0,12.0,0.2499529775,0.2005684226,0.0447048639,2.42e-08,0.4842417271,0.6665413266,0.1987619591,0.0,5.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_2_2.csv,20.0,11185.0,34.8371040724,20.0,148.0,442.0,9.0,0.2316969492,0.2900733309,0.2700949507,0.5956939118,0.5783070821,0.5787709241,0.2130458604,0.0,5.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/0_4_1_2.csv,20.0,23824.0,26.5288461538,20.0,53.0,104.0,7.0,0.0710952488,0.0902551306,0.0509368867,0.1109945324,0.1036820267,0.1037704317,0.084350662,0.0,4.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/0_1_0_4.csv,20.0,4359.0,44.987854251,20.0,128.0,494.0,5.0,0.6270172667,0.7991191535,0.365025435,0.8265025657,0.834243011,0.8355271974,0.7980210138,0.0,1.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/0_5_0_4.csv,20.0,5.0,442.9666666667,113.0,1375.0,60.0,9.0,0.5498965504,0.6703658849,0.2519130391,0.9883850578,0.9724099979,0.9881349371,0.5232685871,0.0,5.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/0_5_0_3.csv,20.0,2083.0,62.3409669211,20.0,310.0,393.0,8.0,0.5529849904,0.643424046,0.3634722464,0.9241146221,0.9181551128,0.9202827282,0.4877982753,0.0,5.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/0_1_0_3.csv,20.0,25587.0,22.6363636364,20.0,31.0,44.0,4.0,0.0299740436,0.0368043672,0.0187219837,0.0350716674,0.03743667,0.0374636244,0.0386924113,0.0,1.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/1_1_0_4.csv,20.0,1014.0,68.5495978552,20.0,241.0,373.0,6.0,0.4809276605,0.7267646294,0.3779637195,0.9512737618,0.9583861371,0.9601616312,0.4037637653,1.0,1.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/1_5_0_4.csv,20.0,0.0,886.1,238.0,2236.0,30.0,10.0,0.3,0.4698851485,0.2072364423,0.9885450025,0.947807784,0.9649615621,0.2377272656,1.0,5.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/1_5_0_3.csv,20.0,420.0,103.4110671937,20.0,490.0,253.0,9.0,0.3444701501,0.4897592528,0.3436969116,0.9826568718,0.9774976062,0.9799551454,0.2354822184,1.0,5.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/1_1_0_3.csv,20.0,21226.0,26.0048543689,20.0,52.0,206.0,5.0,0.1108358726,0.1576666722,0.0987419495,0.2032678874,0.2013202689,0.2014640759,0.0902596563,1.0,1.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/1_4_2_2.csv,20.0,12123.0,34.5933014354,20.0,124.0,418.0,9.0,0.1087913328,0.2614823458,0.2542028126,0.5557177249,0.5431021656,0.5434141048,0.1231877309,1.0,4.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/1_5_1_2.csv,20.0,10860.0,36.2281105991,20.0,157.0,434.0,9.0,0.2197720348,0.2827103438,0.2718337081,0.6042892871,0.590453177,0.5908697405,0.1404224332,1.0,5.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/1_0_2_5.csv,20.0,0.0,324.1829268293,155.0,706.0,82.0,8.0,0.25,0.2979001396,0.288164747,3.22682e-05,0.9870785648,0.9900000793,0.1263792827,1.0,0.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/1_5_1_5.csv,20.0,0.0,13291.5,9076.0,17507.0,2.0,12.0,0.2073223489,0.1663605567,0.0422698932,2.71e-08,0.4497225905,0.5528596412,0.0936957129,1.0,5.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_1_1_5.csv,20.0,9.0,830.4375,88.0,1801.0,32.0,8.0,0.4072123161,0.4520935856,0.2264355763,3.21871e-05,0.9626849015,0.9773157813,0.2357724388,1.0,1.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/1_4_2_5.csv,20.0,0.0,8861.0,525.0,13897.0,3.0,12.0,0.0509874732,0.1817340984,0.0509856023,2.44949e-05,0.5170516473,0.6039499411,0.094088181,1.0,4.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_2_2.csv,20.0,19882.0,29.2620087336,20.0,89.0,229.0,8.0,0.1134352782,0.1716980125,0.1228175671,0.2614970507,0.2517759869,0.2519743708,0.132637435,0.0,4.0,2.0,2.0
../output/patients/arx_stats/Anonymized/2/0_5_1_2.csv,20.0,18678.0,30.6395348837,20.0,97.0,258.0,8.0,0.1874788399,0.2038695597,0.1417163652,0.310775343,0.2969814116,0.2972579007,0.1656082222,0.0,5.0,1.0,2.0
../output/patients/arx_stats/Anonymized/2/0_5_1_5.csv,20.0,5.0,6644.5,4275.0,10853.0,4.0,11.0,0.4572471128,0.3669063401,0.0869685598,5.12e-08,0.7120937003,0.850802795,0.3189368152,0.0,5.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/0_0_2_5.csv,20.0,5.0,162.0609756098,74.0,363.0,164.0,7.0,0.4999059549,0.4984125302,0.3328496788,3.22875e-05,0.9930664983,0.9964792833,0.3606780278,0.0,0.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_2_5.csv,20.0,5.0,4429.6666666667,206.0,8150.0,6.0,11.0,0.3009310462,0.3822685622,0.0956842689,2.45155e-05,0.750906569,0.8678203556,0.3176687882,0.0,4.0,2.0,5.0
../output/patients/arx_stats/Anonymized/2/0_1_1_5.csv,20.0,14.0,415.140625,35.0,918.0,64.0,7.0,0.6570148215,0.6525176831,0.2710545033,3.22065e-05,0.9798879041,0.9920267297,0.5188829542,0.0,1.0,1.0,5.0
../output/patients/arx_stats/Anonymized/2/0_4_0_3.csv,20.0,6421.0,45.3078651685,20.0,152.0,445.0,7.0,0.4929955235,0.6663683086,0.3294398264,0.7605151002,0.7567868703,0.7579976316,0.5893678857,0.0,4.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/0_0_0_4.csv,20.0,23342.0,24.3684210526,20.0,54.0,133.0,4.0,0.0975360193,0.1176871011,0.0611114908,0.1147600012,0.1218051358,0.121904394,0.1230350646,0.0,0.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/0_4_0_4.csv,20.0,352.0,206.5433070866,20.0,705.0,127.0,8.0,0.5923898732,0.8401600563,0.2994282896,0.9756842278,0.9730862084,0.9821627363,0.750700023,0.0,4.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/1_4_0_3.csv,20.0,2724.0,66.275,20.0,267.0,360.0,8.0,0.3590113983,0.6086137636,0.3551639083,0.8994307494,0.8942232109,0.8959531851,0.334784046,1.0,4.0,0.0,3.0
../output/patients/arx_stats/Anonymized/2/1_0_0_4.csv,20.0,13785.0,27.8823529412,20.0,104.0,459.0,5.0,0.2647895271,0.3687028978,0.232521877,0.466445757,0.4808990626,0.4812564838,0.2079209978,1.0,0.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/1_4_0_4.csv,20.0,99.0,348.4736842105,20.0,1207.0,76.0,9.0,0.3494977993,0.6489485373,0.257523589,0.9848538589,0.9702005616,0.9824173373,0.3676345301,1.0,4.0,0.0,4.0
../output/patients/arx_stats/Anonymized/2/1_5_0_2.csv,20.0,13062.0,36.3467741935,20.0,157.0,372.0,8.0,0.2034533348,0.2547202404,0.2314954002,0.5193392534,0.5077437571,0.5082266058,0.1274210456,1.0,5.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/1_1_0_5.csv,20.0,20.0,577.4565217391,45.0,1801.0,46.0,7.0,0.4496614378,0.4861039242,0.2418507224,3.21734e-05,0.9663389572,0.9825935908,0.2491611898,1.0,1.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/1_5_0_5.csv,20.0,0.0,8861.0,4111.0,17507.0,3.0,11.0,0.25,0.2006061546,0.0577524682,3e-08,0.5074929692,0.66666672,0.1049271717,1.0,5.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_0_2.csv,20.0,19765.0,31.4193548387,20.0,97.0,217.0,7.0,0.1667118083,0.1798646151,0.1196842908,0.268332295,0.2561326714,0.2564002218,0.147651075,0.0,5.0,0.0,2.0
../output/patients/arx_stats/Anonymized/2/0_1_0_5.csv,20.0,25.0,288.6739130435,20.0,918.0,92.0,6.0,0.6993416845,0.6864299185,0.2864287964,3.21927e-05,0.9815418637,0.993509298,0.5391110985,0.0,1.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_0_5.csv,20.0,5.0,4429.6666666667,1823.0,10853.0,6.0,10.0,0.4999059549,0.4011368452,0.1024455635,5.42e-08,0.7409924993,0.8887217688,0.3335967402,0.0,5.0,0.0,5.0
../output/patients/arx_stats/Anonymized/2/0_5_2_3.csv,20.0,170.0,145.1263736264,26.0,446.0,182.0,10.0,0.3477617274,0.4944609864,0.3336371372,0.9942189513,0.9865569785,0.9893432899,0.3476192993,0.0,5.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/0_4_1_3.csv,20.0,3358.0,47.0141700405,20.0,152.0,494.0,8.0,0.5360145582,0.7420707722,0.3717881731,0.8747005336,0.8717532075,0.8730011945,0.6469442553,0.0,4.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/0_1_2_3.csv,20.0,22126.0,24.7611111111,20.0,49.0,180.0,6.0,0.0922149494,0.1311403922,0.0819642346,0.1659613374,0.1675074831,0.1676151275,0.0997829015,0.0,1.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/0_4_1_4.csv,20.0,331.0,298.3181818182,20.0,705.0,88.0,9.0,0.5513448444,0.807533744,0.2844244717,0.9762560187,0.9722058824,0.981398112,0.7176047038,0.0,4.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/0_1_2_4.csv,20.0,99.0,79.2934131737,22.0,172.0,334.0,7.0,0.4981379077,0.7529097982,0.3777066661,0.9848700232,0.9928143066,0.9945291327,0.559737099,0.0,1.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/0_5_2_4.csv,20.0,5.0,1328.9,622.0,1967.0,20.0,11.0,0.299943573,0.4697974622,0.1941723395,0.9883850278,0.9451653255,0.9647808316,0.3476947024,0.0,5.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/0_0_1_4.csv,20.0,23321.0,24.3432835821,20.0,54.0,134.0,5.0,0.0980692548,0.1183746518,0.0615181089,0.1159419358,0.1225945202,0.1226942012,0.1237002832,0.0,0.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/1_5_2_3.csv,20.0,31.0,276.5833333333,20.0,738.0,96.0,11.0,0.0998833841,0.2967069092,0.2900717911,0.9981340828,0.9851752324,0.9860346624,0.1172371247,1.0,5.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/1_1_2_3.csv,20.0,11428.0,29.2003853565,20.0,72.0,519.0,7.0,0.1710303577,0.3319312856,0.2695827423,0.5859639372,0.5694392558,0.5696710913,0.1480032694,1.0,1.0,2.0,3.0
../output/patients/arx_stats/Anonymized/2/1_4_1_3.csv,20.0,1213.0,78.0615384615,20.0,267.0,325.0,9.0,0.3429165256,0.6160476247,0.3652230564,0.9540218446,0.9506122935,0.952166756,0.3381412513,1.0,4.0,1.0,3.0
../output/patients/arx_stats/Anonymized/2/1_1_2_4.csv,20.0,0.0,156.3705882353,32.0,285.0,170.0,8.0,0.25,0.5551427642,0.3336496571,0.9885771478,0.9933591384,0.9947443024,0.2633382127,1.0,1.0,2.0,4.0
../output/patients/arx_stats/Anonymized/2/1_4_1_4.csv,20.0,28.0,457.8448275862,20.0,1207.0,58.0,10.0,0.3079637362,0.6166727523,0.2426447455,0.9875563355,0.9695542197,0.9803523808,0.352467752,1.0,4.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/1_0_1_4.csv,20.0,11423.0,27.1198568873,20.0,104.0,559.0,6.0,0.3011934319,0.4266535635,0.2740353051,0.553005931,0.5696757278,0.5700376485,0.2365136764,1.0,0.0,1.0,4.0
../output/patients/arx_stats/Anonymized/2/1_5_2_4.csv,20.0,0.0,2658.3,1502.0,3406.0,10.0,12.0,0.05,0.2692789939,0.149483974,0.9885449725,0.8939393307,0.8948845261,0.1160030945,1.0,5.0,2.0,4.0
